"1" "2" "3" "4" "5"
"V1" 0.0232522782527285 0.00763578121064745 0.0174969184345509 0.0135339098537292 0.0109810123082199
"V2" 8.37650184321861e-13 0.0189206304250128 0.0187533547477736 9.49297695206397e-06 0.00686459923041633
"V3" 0.0109917080524575 0.00397307579371857 0.00883035273843898 0.00408307176066353 0.00648205777641215
"V4" 0.00872879807805769 0.00441780128216544 0.00612744204797807 0.00385987181519606 0.0030834664369403
"V5" 6.29918357795244e-12 4.54388671891413e-05 3.56336253622614e-09 0.0366859833761437 6.2697976967641e-07
"V6" 2.71003934574265e-07 0.000498564832234717 8.33278567755154e-10 0.035523413570984 3.15704904654358e-06
"V7" 2.78310096977606e-05 0.00236964657529051 0.0158017282408669 0.000248723267104968 0.00723815831218436
"V8" 0.005876960303322 0.0017409844520247 0.00519154573429363 0.00121459708914614 0.0039451868428453
"V9" 0.00488448875798122 0.00210228586551024 0.0052392751231851 0.00182439582626671 0.00478342975583785
"V10" 1.11025130007618e-12 0.00962321114057582 0.00877118485696746 0.000327811139445589 0.00280089637510679
"V11" 0.00525139066540275 0.00186563905243886 0.00543386111890339 0.00167555977326159 0.00410585618075549
"V12" 0.00101054584068565 0.00831569534775937 0.00674453053492885 0.000566550922893901 0.00300074784962341
"V13" 0.00490312939533983 0.00178327255310576 0.00451647003451723 0.00194839528551075 0.00372919417748727
"V14" 0.00503273101298923 0.0021722509285419 0.00176914200700385 0.00323415102865501 0.00472145030974188
"V15" 0.00199624553839002 0.00700200689847972 0.00598382628447732 0.000150051647236757 0.00045875545787508
"V16" 0.00423492911920119 0.00130233588664117 0.00376014676123471 0.0022176615345258 0.00324443618456748
"V17" 0.00391196725689053 0.00141597791266349 0.00407608695885713 0.00192318285759367 0.0033045762382302
"V18" 0.00400437885705258 0.0012374746620815 0.00416151024062135 0.0013709262539821 0.00336283036807424
"V19" 0.00372355828561247 0.00161062477184856 0.00424265718030838 0.00136401229096967 0.00341173614420006
"V20" 0.00406803113801885 0.00121165788275897 0.00377307503195561 0.0014839053161707 0.00363876242314194
"V21" 0.00408686077893215 0.00130385756700836 0.00379273624637765 0.00161762499872433 0.00304507708148071
"V22" 0.00367759363800602 0.00147431714436486 0.00398678042658085 0.00171990198618828 0.0031756467660693
"V23" 0.00390347019984169 0.00128434782976523 0.00402972166919991 0.00140758395080682 0.00301444413451098
"V24" 0.00400029416118444 0.00158179219173664 0.00248381367959566 0.00207851834195909 0.00299524890474778
"V25" 0.00344369317002922 0.00124888360957103 0.00334107629572842 0.00156131307879112 0.00285160305847849
"V26" 0.00457477913343673 0.000982827673696141 0.00157305243619518 0.0020921196760787 0.00227658336523534
"V27" 0.00374246550089014 0.00088670548744145 0.00307727470625639 0.00109343382727079 0.00305973855119674
"V28" 0.00329011778597261 0.00103003880224001 0.00344200308658476 0.00161429345078703 0.00252518855264149
"V29" 0.000873791274905124 0.00532271370765001 0.00434568592584455 0.000517557251138912 0.00208068285250343
"V30" 0.00305294622846381 0.00129070324831899 0.00343006030829298 0.00130415708499398 0.00286430328626566
"V31" 0.00332434375089086 0.00114089551801756 0.00312484803128595 0.00119810165094502 0.00268522301343436
"V32" 0.00321544340610364 0.00112167212760345 0.00319540978202234 0.00141521496826916 0.00249426497918978
"V33" 0.00336268484248364 0.00105807525540735 0.00280932962559904 0.00128843574041495 0.00283632748578163
"V34" 2.61406169885777e-13 9.69106510452418e-05 6.33154806938983e-07 0.0175136665157817 6.36575676282519e-08
"V35" 0.000454293191339852 0.00745625942290501 0.00340785804781582 0.000552898224523249 0.000881055827627213
"V36" 0.00278106302922594 0.00105111105101783 0.00272998020792045 0.00389199635495718 0.00170391901052855
"V37" 0.00342057126433734 0.00104503466322445 0.00304611636346826 0.00122966428025061 0.00228079840803613
"V38" 0.00295907882033396 0.00120172500372674 0.00318110263750148 0.00135387346102271 0.00283145224721528
"V39" 0.00281789054056359 0.00134629713004519 0.00353907361304193 0.00140472522425039 0.00222343569592889
"V40" 0.00282897850965906 0.00138141921998801 0.00304581861514443 0.00150342278337892 0.00246524643119798
"V41" 0.00337319360899743 0.00116356128762016 0.00271140827125904 0.00173960347756117 0.00149066909802329
"V42" 0.00315582645043737 0.000951092245693926 0.00296669048010876 0.00123469632983484 0.00228219565516015
"V43" 0.00258409628989948 0.00110601873610963 0.00299994096970335 0.001427103965221 0.00231448005805635
"V44" 0.00266912703504326 0.000854987266435444 0.00272029139039696 0.00111314724257709 0.00229214705818971
"V45" 4.12760660311502e-06 0.0101585416522902 0.000151791742918366 0.000416292218988898 0.00011584411360765
"V46" 0.000583363352309059 0.000716207793795806 0.00200979936627619 0.00466306030417125 0.00472416035976404
"V47" 0.00237798040566916 0.00163514006067254 0.00177911326363914 0.00178849311979069 0.00227076699374869
"V48" 2.13031574726303e-13 0.00434862247869146 0.00281832089681213 0.00455185115367418 2.02868630971267e-13
"V49" 0.00271292457186716 0.000832798687206342 0.00255741569551292 0.000979495130447961 0.00204907414481409
"V50" 0.00318075866561304 0.000565042169960742 0.00211649904634708 0.00116305060663663 0.00170713825245212
"V51" 7.75545532931828e-06 0.000533791928074429 0.00709218540499628 2.28818678864897e-05 0.00355201446279078
"V52" 0.00251979554112048 0.000816011970497232 0.00260803677499268 0.00115382842154479 0.00222602651321728
"V53" 0.0025104575747375 0.00092133363064634 0.00266561450966463 0.00102403834566199 0.00215336081627078
"V54" 0.00237223099991601 0.000865930693212539 0.00265802678292882 0.000826352973540699 0.00222691588975862
"V55" 0.00244353591353089 0.0008360542787869 0.00241328846027653 0.00101357395918583 0.00222011290424149
"V56" 0.00241149976830683 0.000857584537300964 0.00240579121220098 0.000989977848029099 0.00226607319234002
"V57" 0.00248022388912185 0.000824790739807093 0.0023282770702903 0.00113865131338381 0.00204046868244577
"V58" 0.00215853526267085 0.00100821316488533 0.00257553310080537 0.00136753193624639 0.00198307462999828
"V59" 0.00243863289519522 0.000821471345244053 0.00226935787733164 0.00114674756681161 0.00211519172708414
"V60" 0.000835410452390139 0.00167983515713676 0.00502186849069347 0.00109450293525385 0.00106375772244399
"V61" 1.58748617159409e-06 0.00963989576954956 1.40226188725618e-07 1.54183982899334e-07 1.93600699557855e-07
"V62" 0.00216967598480451 0.000875628915145895 0.00255530358702932 0.00140122986678439 0.00192004908392049
"V63" 0.00237729258340154 0.000810659527061888 0.00217117224896454 0.000920833791251931 0.00216984593034199
"V64" 0.00227301775480521 0.000622139313781941 0.00217852685641719 0.00153676993207011 0.00196138399475663
"V65" 0.00185990931959773 0.00240270913513317 0.00156921590793374 0.00246040823100158 0.000428723058676789
"V66" 0.00223390631528283 0.000811665189506869 0.00237917300273643 0.000963014455703479 0.00167370028792914
"V67" 0.00207411896718332 0.00085303945005955 0.00229194126927596 0.00114601253442054 0.0018233807916464
"V68" 0.00241884528018916 0.000682133247678776 0.00194602556745948 0.000982654112159783 0.00178766834472666
"V69" 0.000156778562014347 0.00273097528649279 0.0029112861543404 0.00211533756839471 0.00191124469671139
"V70" 3.07341694331634e-06 5.7996617094945e-06 0.000246339655501641 0.011732569755381 3.43586911939797e-13
"V71" 0.00254039071807953 0.000435879695462665 0.00194723062816525 0.000900156565188835 0.00167308013433429
"V72" 0.00132340700951905 0.000906755787259294 0.00263105760119114 0.00150456483542469 0.00235861096139882
"V73" 0.00307361494758901 0.000698101048380529 0.00111826651122163 0.000816977207579317 0.00122397711048823
"V74" 6.41628092160854e-13 0.00306612444776963 0.00413190679843149 0.000223341685415409 0.00169589709978818
"V75" 0.00221751964742751 0.000663358020538685 0.00202214041329909 0.000920990214699456 0.00186823378168922
"V76" 0.00231036122367525 0.000640153639950775 0.00209720407962796 0.000803357674697928 0.00162846372452656
