"1" "2" "3"
"1" 0.995920332598804 0.00407952500562561 1.4239557012743e-07
"2" 0.996564930413798 0.00343469191023115 3.77675970552422e-07
"3" 0.996215273161957 0.00378254462437772 2.18221366489079e-06
"4" 0.99599888070427 0.00399859206723046 2.52722849949103e-06
"5" 0.996618001475291 0.00338124793141386 7.50593295230607e-07
"6" 0.999988774720238 4.37071004749202e-06 6.8545697146454e-06
"7" 0.999989425083384 3.96948902540806e-06 6.60542759069282e-06
"8" 0.999990740011478 1.45926563854319e-06 7.80072288359894e-06
"9" 0.999992904031821 8.86346238193128e-07 6.20962194096206e-06
"10" 0.999992081085374 2.18580925900892e-06 5.73310536691155e-06
"11" 0.99998834953153 1.43085071358417e-06 1.02196177562779e-05
"12" 0.999991762178051 1.38173574873992e-06 6.85608620077978e-06
"13" 0.999985337864608 2.09951544899286e-06 1.25626199433906e-05
"14" 0.999993426481136 1.49966493069692e-06 5.07385393366604e-06
"15" 0.999989854266849 9.60871448403363e-07 9.18486170207945e-06
"16" 0.999808071591189 3.16460667486038e-05 0.000160282342062733
"17" 0.999913437748106 6.64029085965731e-05 2.01593432972364e-05
"18" 0.999924640980969 4.71705278597255e-05 2.81884911709026e-05
"19" 0.999934662001754 3.89660494126326e-05 2.63719488331125e-05
"20" 0.999923194298647 5.15572832372314e-05 2.52484181159703e-05
"21" 0.999068901629781 0.000908256554249738 2.2841815969294e-05
"22" 0.999302377913339 0.000673070521983139 2.45515646775009e-05
"23" 0.997702982629143 0.000685745894976212 0.00161127147588026
"24" 0.999097782416805 0.000876839182385683 2.53784008089088e-05
"25" 0.999229429911789 0.000756834332711212 1.37357554992981e-05
"26" 0.992502335962651 0.00741077484573823 8.68891916110341e-05
"27" 0.992846937097356 0.00702963562330962 0.000123427279333988
"28" 0.992476806475384 0.0074185769464508 0.000104616578165007
"29" 0.992643464970439 0.00726591289444543 9.06221351158002e-05
"30" 0.992341854891936 0.00757864755561671 7.949755244764e-05
"31" 0.964730060202403 0.0350057486572535 0.000264191140343866
"32" 0.963224542988862 0.0365770865319486 0.000198370479189035
"33" 0.9645498811153 0.0352137403117933 0.0002363785729065
"34" 0.963576062145341 0.0362090920863015 0.000214845768357579
"35" 0.964124241292597 0.0356454130369745 0.000230345670428292
"36" 0.804757136984764 0.19521525254885 2.76104663854822e-05
"37" 0.805288054578484 0.194684937170319 2.70082511968877e-05
"38" 0.806099656524581 0.193872476139426 2.78673359921717e-05
"39" 0.807039082661639 0.192934325103808 2.65922345531526e-05
"40" 0.806491050946482 0.193487720908264 2.1228145253852e-05
"41" 0.531783560305725 0.468214771743926 1.66795034856394e-06
"42" 0.533402721705752 0.466595365588811 1.91270543662428e-06
"43" 0.533665880856274 0.466329758243255 4.36090047077722e-06
"44" 0.533678342984914 0.466320992560403 6.64454683650792e-07
"45" 0.530325598300713 0.469673205840174 1.19585911261925e-06
