"1" "2" "3"
"V1" 0.00912443461541034 0.00563021036900646 0.00830068526835775
"V2" 0.00962671648285084 0.00385997200622395 0.00693551719142546
"V3" 6.66118275950028e-07 1.61372175489717e-12 0.0194776559808771
"V4" 0.0121213728350626 0.000405303855473982 0.00475937345265619
"V5" 0.0102190556127583 0.000936312468478033 0.00312600105042715
"V6" 0.00720737404353573 0.000212139834118906 0.00682250048148405
"V7" 0.00849608383787916 0.00036847274545355 0.00380252018157659
"V8" 0.00697069698636879 0.00166149476248004 0.00429497197653929
"V9" 0.00773327622402017 0.000192848057363426 0.0038830940476231
"V10" 0.00773965387613681 0.000937796988614088 0.00312314073541594
"V11" 0.00740898150070853 0.00093556736822904 0.00320353308845674
"V12" 0.00737409376472889 0.000920971542966526 0.00314647118641267
"V13" 0.00718406679727495 0.000931297650339737 0.0032697104638105
"V14" 0.00733053569090404 0.000512711003381154 0.0031994248837417
"V15" 0.00692740033933766 0.000600291601853269 0.0029502909035321
"V16" 0.00676893486419918 0.000624668735552716 0.00310427236338799
"V17" 0.00675566073199055 0.00080250505577981 0.0028734184925762
"V18" 0.00655318832765588 0.0007746446713621 0.00295073307786295
"V19" 0.00436541645565647 0.00248813555125101 0.00375561004509566
"V20" 0.00668055767208288 0.000555146972375293 0.00272177737516537
"V21" 0.00615879006313864 0.000850727451293809 0.00286919223922211
"V22" 0.00395550138089559 3.53201990707093e-13 0.00524748900882018
"V23" 0.0038046917723613 0.00241476214430329 0.00343099918346506
"V24" 0.00402341668944071 0.0028606997243721 0.00273079389538216
"V25" 0.00642643693443077 0.000296092759782468 0.00214892312111897
"V26" 0.00583805018309771 0.000837249143449441 0.00234445211282942
"V27" 0.00567480064021045 0.000449076579838399 0.00275995479941503
"V28" 0.0055754478000957 0.000794735251711161 0.00253511795672533
"V29" 0.00492296425379615 0.00167579177107941 0.00233354775703119
"V30" 0.00576912161721757 0.000632802949357932 0.0020811577126716
"V31" 0.00544981626526683 0.000537949353943165 0.00228127153479365
"V32" 0.00541622872530568 0.000413200848386848 0.00218858141112362
"V33" 0.00281831031444026 0.00162532385432665 0.00388111607748167
"V34" 0.0049094811099603 0.000610957247044749 0.0023228177440408
"V35" 0.0047059026893151 0.000396734791826883 0.00250669331892397
"V36" 0.00496982323984812 0.000519779385440467 0.00210575492051959
"V37" 0.0050822964805364 0.000325545393309658 0.00202473887787157
"V38" 0.00511537837213441 0.000327175578131284 0.00189679660923
"V39" 0.00459444956245888 0.000592189548175683 0.00219889816486198
"V40" 0.00264262367606189 0.00376059560396076 0.00163333171047495
"V41" 0.00128649129663886 0.00367294081443632 0.00308861788077047
"V42" 0.00487949638344654 0.000335256810672557 0.00171325136289517
"V43" 0.00462928297424101 0.000386479499020059 0.00181524732608689
"V44" 0.00440667356993286 0.000511676924160056 0.00194981423038131
"V45" 0.00461589776819358 0.000465138296446286 0.00175093436786945
"V46" 0.00490801245700421 0.0001275210502974 0.00167980475346279
"V47" 0.00337753873075321 0.00112689198786414 0.00252750644607226
"V48" 0.00454527919810244 0.00037986409183535 0.00184236978756887
"V49" 0.00433574591319733 0.000429877804382957 0.00200124143464234
"V50" 0.00440526865161447 0.000393663309495513 0.00190096847910836
"V51" 0.00265111285088932 0.00298742997934916 0.00171012287200929
"V52" 0.00320139041580254 0.00144515552464461 0.00233410076351271
"V53" 0.00438151373020927 0.000391477995246931 0.00174006903807235
"V54" 0.00460058588083402 0.000217149870888689 0.00154175418593191
"V55" 0.00385342207682828 0.000917714436063154 0.00174120974092819
"V56" 0.00429398942267313 0.000280795445921902 0.00173876774025192
"V57" 0.00399913861088679 0.000653147393603403 0.00160814134702086
"V58" 0.00445977989345666 0.000470980262430135 0.00119844102145115
"V59" 0.00400586436397377 0.000260716365575734 0.00185830139448325
"V60" 0.00403895207926341 0.000318344241660666 0.001668562879415
"V61" 0.00216196761419483 6.63897321504221e-07 0.00396705693159147
"V62" 0.0031012149141891 0.000456223915216684 0.00255414495600866
"V63" 0.00160234563649346 7.00916662894732e-05 0.00450924159561206
"V64" 0.00412578082702343 0.000459397018503631 0.00139587375331848
"V65" 0.0028591833120604 0.00214701341672963 0.00139080110418594
"V66" 1.69127249359927e-07 2.51112996127489e-11 0.00625994146483643
"V67" 0.00377029233829423 0.000240334231821839 0.00179570830157981
"V68" 0.00158907020219989 0.00364363047756803 0.0011859580660457
"V69" 0.00362361063806633 0.000370656755484446 0.00159373896934374
"V70" 0.00372423220783294 0.0001569852478557 0.00156316882305212
"V71" 0.00350241272224151 0.000238629492305676 0.00171529406005092
"V72" 0.00367078628289554 0.000223013636137844 0.00151800865493925
"V73" 0.00359745258180798 0.000396377464396782 0.00144725778536849
"V74" 0.00397563288939974 0.000332842888794157 0.00103028021018285
"V75" 0.00365642594751457 0.000262101651539949 0.00132015970326861
"V76" 0.00220532909849377 0.00194080716996117 0.00153985968474032
"V77" 0.00360261924602395 0.000221833518649503 0.00140012629157062
"V78" 0.00359737226663681 0.000159917023243946 0.00136530481267645
"V79" 0.0025000397872594 0.000947264475865952 0.00193172069540807
"V80" 3.02358965108762e-05 0.00160976403959467 0.00398935681222775
"V81" 0.00353597227269304 0.000278548105036684 0.00120560030186462
"V82" 0.00331417567652463 0.000354903091703411 0.00136185559772142
"V83" 0.00356315527865568 0.000544195695150182 0.000915074803780366
"V84" 0.0027642143131462 0.000746784993371334 0.00160404422324919
"V85" 0.00323067634075313 0.000335232249053488 0.00135294437198033
"V86" 0.00266416236718282 0.00110992301515965 0.00127714226825725
"V87" 0.00314738599195268 0.000302359954381255 0.00140068386012179
"V88" 0.0032275527898597 0.000304974000369475 0.00125818890867781
"V89" 0.00313232889715813 0.00031861348396102 0.00132565570296081
"V90" 0.00178902913777117 0.00297071666461683 0.000626403492916483
"V91" 0.00248694111599744 0.000973305760191072 0.00138268440692843
"V92" 0.00327801413049308 0.000262453436111168 0.00106435663979108
"V93" 0.00326246144934569 0.000224487179703409 0.00110747006952508
"V94" 0.00314160496738509 0.000237001541911298 0.00118767472142518
"V95" 0.00343844581203701 0.000208330122857114 0.000836731783352671
"V96" 6.42019468023628e-07 8.30293660885677e-05 0.00471690312087811
"V97" 0.00320256734305251 0.000294610378090153 0.000975511760218975
"V98" 0.0030878984985356 0.000162011533829031 0.00107596334097087
"V99" 0.000750519525386442 0.00209164567776286 0.0020280963158743
"V100" 0.00347642885084016 0.00036545444837787 0.000304242899221006
"V101" 0.00210535013398243 0.00125300432588048 0.00107935465801647
"V102" 0.00212201044449971 0.000436321060320303 0.00170482632336034
"V103" 0.000969239913920167 0.00182611460316603 0.00173924454257513
"V104" 0.00274110846115837 0.000212942296537849 0.00106158402235163
"V105" 0.00266477299977595 0.000345170745605724 0.000991939207356218
"V106" 0.00197357233338599 0.000180654470555124 0.00188793858987059
"V107" 0.00136165653644827 5.29175871089294e-13 0.00270049298894418
"V108" 0.00274540838868045 0.000217271792468988 0.000983690587719638
"V109" 0.0025081152571119 0.00016775016800156 0.00125222227859268
"V110" 0.00264501476751787 0.000223140680258551 0.00104641687089666
"V111" 0.00258921151937721 0.000269889325334226 0.000965880055848995
"V112" 0.00215696445055066 0.000663953467183203 0.00111928207126279
"V113" 0.00217982682960198 0.00064270237735565 0.00107368834095341
"V114" 0.000418293083886708 0.0025355537146604 0.00146875212751288
"V115" 0.00267966047437297 0.000307721257235547 0.000782424076819819
"V116" 0.00142871052002614 4.40236565569917e-05 0.00228116599662874
"V117" 0.00144644239561763 9.53387410901773e-05 0.00214647449957262
"V118" 0.00236238076384886 0.000320065174879608 0.000911081218913654
"V119" 0.00288018825841012 9.86240234067475e-12 0.000581034017511248
"V120" 0.00103675518258183 0.00169663882581403 0.00121547310225
"V121" 0.000787918593862741 0.0024805711607746 0.000831298936057552
"V122" 0.00149449632237125 0.000992157330778849 0.00126777922425983
"V123" 0.00105657030919524 0.00176078614346629 0.00111751087038258
"V124" 0.00171578654989595 0.000467924282840596 0.00138901784002662
"V125" 0.000376760359946624 0.00345501774711609 0.000399701581523123
"V126" 5.8055244540246e-06 4.19881988394694e-05 0.00359676428544889
"V127" 0.000648573289444174 0.00285995387152039 0.000577500886599881
"V128" 0.000528793038929527 3.06139036837487e-13 0.00298620367065187
"V129" 0.00148367864122918 0.000667624849770416 0.00131424103497212
"V130" 0.00136714041878396 0.000836676577942854 0.00120492782475311
"V131" 0.00128592735813219 0.00140406078015849 0.000821890275042142
"V132" 3.73394463125315e-13 0.00148401164195546 0.00214294111463856
"V133" 1.18784394388221e-07 0.0022958897216794 0.00147175659342577
"V134" 0.00148910464251312 1.230666527075e-10 0.0016882478089079
"V135" 0.000391739236894281 0.00163838624891377 0.00155685891739142
"V136" 0.0012807204847574 0.000810332740316919 0.00124065744534086
"V137" 0.000825736127852949 1.69003722709204e-05 0.00232889062893409
"V138" 0.000588042283677112 0.00165099708138656 0.00123187548703308
"V139" 0.0018828301916516 0.0013740045680378 4.14114626719287e-13
"V140" 0.000749315797462003 0.00202787466774925 0.000699253405367093
"V141" 0.00099766270592885 0.00034801922826773 0.0017747555067283
"V142" 0.00123222198412228 0.000845561206187262 0.00110554249961985
"V143" 5.09360635310111e-05 0.00230267753140101 0.0011788078045327
"V144" 1.2969382618322e-07 7.77778027429387e-12 0.00310009438924206
"V145" 0.00230578446802858 0.000376043316850247 0.00022785140488364
"V146" 0.00208620475728325 0.000238940763993874 0.000532739818862713
"V147" 0.000223323415598432 0.0029410866424521 0.000369901433604726
"V148" 0.000169664259186924 0.00294184661734305 0.000416864664406168
"V149" 0.00191485663118933 0.000241861877114429 0.000674403417712457
"V150" 0.000658694491447092 0.00270678780052932 7.25967778747573e-13
"V151" 0.00140939206124257 0.000313916893675082 0.00111356255951118
"V152" 0.00223853149486302 0.000175917121848608 0.000294081816073567
"V153" 0.00224522091609749 0.000525379815426514 3.88149553840581e-13
"V154" 7.55408278054711e-05 0.00231165735028416 0.000912752132848494
"V155" 4.35048142082476e-05 0.00295333312038899 0.000406616927172971
"V156" 0.00156989593779954 0.000367656180121337 0.000835429696812124
"V157" 0.00151627687614223 0.000125692761848691 0.00108222914803385
"V158" 0.00170109672523458 5.53524249110168e-13 0.000953543438174659
"V159" 0.000694261585909207 0.00028251968598513 0.00182358699989042
"V160" 0.000217070624566906 0.000381955815535585 0.00225041260619889
"V161" 0.000340437309657992 0.00190917145563589 0.000830523013466948
"V162" 0.00086673078083648 2.08655150081508e-05 0.00178075008071804
"V163" 0.00124477477083665 0.000868914925755303 0.000652436961338547
"V164" 0.000100585268548766 3.68076891224544e-13 0.00262095769814605
"V165" 0.0012051852365554 0.000691958869348507 0.0008288351914148
"V166" 0.000589147912195986 0.00113805463914281 0.00113507308720763
"V167" 1.05161656065797e-07 8.2431864622182e-07 0.00268230882023468
"V168" 0.000939362735263678 0.000636647922940786 0.00109772947036314
"V169" 0.00149849197569894 3.48564619194129e-13 0.000991407757511121
"V170" 0.00128481712550877 0.000646271448078821 0.000679686235993022
"V171" 0.00115778525049338 0.000712137645614046 0.000764997384467968
"V172" 0.000986968501056127 2.25805666792396e-06 0.00152958424669554
"V173" 0.000730759794193218 3.32493064492006e-13 0.00178884902101994
"V174" 0.00073065782164698 0.00128369850565649 0.000725897106476778
"V175" 0.00167213554087629 0.000303270404794255 0.000466293606745022
"V176" 0.000457430032184441 2.96527669073539e-13 0.00205131829165387
"V177" 4.07088758577673e-07 5.67371940594677e-13 0.00252827680388359
"V178" 0.000382330524774344 0.0013422013503345 0.00096181275509767
"V179" 0.000388142547526729 2.05201766128989e-12 0.00202578231814752
"V180" 0.000845571199995928 0.000971999848516606 0.000717569262135389
"V181" 0.00138417919627385 2.06021529471585e-11 0.0009074052420669
