"1" "2" "3"
"1" 0.759520234905402 0.136909596005946 0.103570169088652
"2" 0.769385231412131 0.20701927391661 0.0235954946712597
"3" 0.732023539205874 0.180142043998606 0.0878344167955195
"4" 0.675714655857035 0.238802937564331 0.085482406578634
"5" 0.805410303556762 0.175515122844009 0.0190745735992286
"6" 0.726798685687546 0.273187575482016 1.3738830438361e-05
"7" 0.690551204833428 0.218858791074679 0.0905900040918933
"8" 0.64658467395253 0.254409032276121 0.0990062937713485
"9" 0.668148962718244 0.122701627683274 0.209149409598482
"10" 0.639565391150558 0.12214572933393 0.238288879515512
"11" 0.646196532985469 0.130339486705441 0.223463980309091
"12" 0.876328735823415 0.0460570908266921 0.0776141733498926
"13" 0.809753492614955 0.0869561235968704 0.103290383788174
"14" 0.68802539926975 0.253565620750287 0.0584089799799635
"15" 0.48864281075428 0.415099944028264 0.0962572452174559
"16" 0.738574274512004 0.22856151307989 0.032864212408106
"17" 0.731500961158153 0.114169887595484 0.154329151246364
"18" 0.54450352250788 0.0671626354394699 0.38833384205265
"19" 0.10453674137672 0.607594965983381 0.287868292639899
"20" 0.597270459983107 0.148028885638112 0.254700654378781
"21" 0.423425457428021 0.491588535283203 0.0849860072887752
"22" 0.546845994732404 0.097626532880214 0.355527472387382
"23" 0.630801912601575 1.73417022188144e-06 0.369196353228203
"24" 0.493987625822421 0.401722232287697 0.104290141889882
"25" 0.700578005250117 0.24687053773175 0.0525514570181323
"26" 0.716909609841349 0.128153189619507 0.154937200539144
"27" 0.767214283041508 0.104820751200085 0.127964965758407
"28" 0.763807510758366 0.202056841024877 0.0341356482167574
"29" 0.669768500150511 0.182301518531581 0.147929981317908
"30" 0.539431668232673 0.363779584065163 0.0967887477021634
"31" 0.570844553979848 0.280627554369437 0.148527891650715
"32" 0.212680099563249 0.413227986433582 0.374091914003169
"33" 0.615934666576481 0.236549254619743 0.147516078803776
"34" 0.533441633485267 0.309825056483539 0.156733310031194
"35" 0.593837585100691 0.321841949490352 0.0843204654089562
"36" 0.670359902442212 0.273349575931919 0.0562905216258687
"37" 0.648024218890528 0.28279747232533 0.0691783087841418
"38" 0.702808505730454 0.213110312492239 0.0840811817773071
"39" 0.652846754700464 0.347144290751355 8.95454818192949e-06
"40" 0.43645926348217 0.517855156980038 0.0456855795377925
"41" 0.368155152484559 0.293500031317254 0.338344816198187
"42" 0.579932309067739 0.114324245609697 0.305743445322564
"43" 0.41946398646265 0.217263692235412 0.363272321301937
"44" 0.446136545662721 0.39342585931456 0.160437595022719
"45" 0.601348009239165 0.321590086177634 0.0770619045832006
"46" 0.581038067792343 0.316259241576049 0.102702690631608
"47" 0.789866965839506 1.67672401945492e-05 0.2101162669203
"48" 0.768527278456579 0.105904070070047 0.125568651473374
"49" 0.722672084144294 0.254371718822771 0.022956197032935
"50" 0.496857424039185 0.503140021457201 2.55450361435409e-06
"51" 0.486416871155932 0.324077671609722 0.189505457234346
"52" 0.283333751224225 0.513833239465404 0.202833009310371
"53" 0.488542366755372 0.308613933230189 0.202843700014439
"54" 0.714560596566477 0.139649909504804 0.145789493928719
"55" 0.590264131409429 0.40939435289396 0.000341515696611179
"56" 0.398113585449883 0.4469362339763 0.154950180573816
"57" 0.804788545727197 0.0286688660472791 0.166542588225524
"58" 0.137117081090281 0.505474741525442 0.357408177384277
"59" 0.664969007508716 0.212340974450384 0.122690018040901
"60" 0.304661227524332 0.456817786645075 0.238520985830593
"61" 0.525892484350229 0.0848728219469754 0.389234693702795
"62" 0.235082264921924 0.481974300413263 0.282943434664812
"63" 0.379022801780373 0.329727924666859 0.291249273552768
"64" 0.201777089011899 0.615787369732475 0.182435541255625
"65" 0.312551615628765 0.380840983591968 0.306607400779267
"66" 0.421797816539328 0.252063190594195 0.326138992866477
"67" 0.146852066103935 0.51966571019469 0.333482223701376
"68" 0.288290186937569 0.385369432500624 0.326340380561808
"69" 0.286074084060863 0.392750309622959 0.321175606316179
"70" 0.416627315547431 0.263762674287009 0.319610010165561
"71" 0.34725918836011 0.362482976814852 0.290257834825038
"72" 0.174817775549315 0.401138168609748 0.424044055840937
"73" 0.348676432620169 0.257061180392671 0.39426238698716
"74" 0.379685873634543 0.258174607111843 0.362139519253614
"75" 0.289175323253584 0.27482042535195 0.436004251394466
"76" 0.285486501626147 0.504579064232201 0.209934434141652
"77" 0.387293220005079 0.247390133940804 0.365316646054116
"78" 0.492118292968187 0.273674262549095 0.234207444482718
"79" 0.0341317699145794 0.0755398115992374 0.890328418486183
"80" 0.4598748710004 0.129774819587843 0.410350309411757
"81" 0.126994300047767 0.605532179348803 0.26747352060343
"82" 0.353959101671757 0.285596719852363 0.360444178475879
"83" 0.264937914541319 0.605191154928281 0.1298709305304
"84" 0.140153183123696 0.320803030223122 0.539043786653182
"85" 0.407212870997609 0.25653207801166 0.336255050990731
"86" 0.40306301074061 0.344260749895319 0.252676239364071
"87" 0.338332321544451 0.32770169789192 0.33396598056363
"88" 0.133120474288409 0.32271181360272 0.544167712108871
"89" 0.413216253237055 0.183729423994481 0.403054322768464
"90" 0.427207583349023 0.366679000463967 0.20611341618701
"91" 0.393832517315011 0.474082500256513 0.132084982428476
"92" 0.232150167643783 0.55057137790187 0.217278454454347
"93" 0.393644562245528 0.485466161734138 0.120889276020333
"94" 0.281627131665711 0.4949566360679 0.223416232266389
"95" 0.103335245085383 0.355810606031466 0.540854148883151
"96" 0.283446587102504 0.442833724949288 0.273719687948208
"97" 0.315916677166457 0.00737231322624409 0.676711009607299
"98" 0.302949077974671 0.362201802881546 0.334849119143782
"99" 0.0886612500086813 0.489093381691572 0.422245368299746
"100" 0.010479164574185 0.322591014385626 0.666929821040189
"101" 4.42243857568281e-06 0.310468018033869 0.689527559527556
"102" 0.153773762637678 0.576218266605909 0.270007970756412
"103" 0.366637670674826 0.325559831949413 0.307802497375762
"104" 0.457027878465871 0.300845039279758 0.242127082254371
"105" 0.496033012765651 0.334659968721678 0.169307018512671
"106" 0.122309975453011 0.351446288925515 0.526243735621474
"107" 0.363282889324541 0.309841471164165 0.326875639511294
"108" 0.308587499648854 0.342117897261385 0.34929460308976
"109" 0.296349773841883 0.283640605234963 0.420009620923154
"110" 0.284427146250107 0.411736873462156 0.303835980287738
"111" 0.271129007587798 0.488297282678719 0.240573709733483
"112" 0.577739273405399 0.0772036336174947 0.345057092977106
"113" 0.233077606334147 0.30013387449699 0.466788519168863
"114" 0.209526758273462 0.609250805558996 0.181222436167542
"115" 0.459240447753609 0.286326173769872 0.254433378476519
