"1" "2" "3" "4" "5"
"V1" 0.00560359037617022 0.00820664480544049 0.00612297995012712 0.0117474982776916 0.00160740165146872
"V2" 0.0038527556289927 0.00667377829656969 0.00492673333650029 0.0134910350510515 3.10842729944969e-05
"V3" 9.58190393167673e-10 0.0217693328425617 2.08876013504583e-06 2.3794512214676e-08 1.36672962943328e-05
"V4" 0.000162216987022503 0.00398568727630477 0.0097831946283415 0.0135893982529872 0.00103369630043936
"V5" 0.000434036254133881 0.00224912970860366 0.00624583698942646 0.0134720150655674 0.00660049537321286
"V6" 0.000243513993420357 0.00656227881915053 0.00999331713576736 0.00462933112987423 0.000409444555362056
"V7" 0.000177463226339318 0.00330935102421519 0.00666896561820503 0.00970953018736152 0.0011082720668493
"V8" 0.00194193020424645 0.00438239923087034 0.0097507253310041 0.00348026918835244 1.53467861815213e-10
"V9" 0.000138173986393043 0.00365759850779597 0.00732411844917659 0.00739652510915676 0.000439449977021266
"V10" 0.000753837880470953 0.00266602880951413 0.00584657532351479 0.00901139095311009 0.00232707296603395
"V11" 0.000844448441389888 0.0027987332468807 0.00568614557335243 0.00851462039888532 0.000849248456187091
"V12" 0.000828640327813713 0.00274319895235934 0.00531541955710694 0.00876659308519956 0.000865062656426872
"V13" 0.00087538694674397 0.00292647501506201 0.00624208804585165 0.00757192887297817 0.000375168053427499
"V14" 0.000415203589163718 0.00278368661804291 0.00562897350887263 0.00842121252666469 0.000634613391742431
"V15" 0.000541737797062759 0.00260587533424931 0.00560175817089419 0.00761826068302301 0.000459901392855095
"V16" 0.000534045330776212 0.00275309086876295 0.00546988058376943 0.00754348228719536 0.00044285657849099
"V17" 0.000729498739537087 0.00253265788402732 0.00540082710298961 0.00751616158011244 0.000734554564460245
"V18" 0.000666519244245355 0.00261591761208014 0.00475781380992132 0.0077685658269417 0.000970465421181884
"V19" 0.00244802766912978 0.00378288094875989 0.00176490633694043 0.00652262296438452 0.000479747767052493
"V20" 0.000364016251232719 0.00223805130172109 0.00435999917320035 0.00854164625101801 0.00128466367110232
"V21" 0.000771529533759199 0.00256352654755304 0.004057182403186 0.00767329964064489 0.000463219718631248
"V22" 1.11989309569925e-12 0.0056343590884786 0.00765536214390593 0.000199402176145487 6.6552542861761e-05
"V23" 0.00251481031433074 0.00339485676303376 0.00415467757115225 0.00341532194269138 6.31332085895502e-06
"V24" 0.0028448945376389 0.00263249870656135 0.00230846124079383 0.00547532084400605 0.00109366195808666
"V25" 0.000162015209559696 0.001736818808467 0.00505967177024569 0.00725697566341843 0.000878515973059329
"V26" 0.000740777141258769 0.00199838634200687 0.0040862454585404 0.00708160118190109 0.00099575247947044
"V27" 0.000345979841292314 0.00245284339578687 0.00446583816428914 0.00648243042546047 0.000575920732641688
"V28" 0.000716317436037868 0.00222830901537832 0.0039725916818625 0.0067116691484559 0.000737679033493273
"V29" 0.00177927052400017 0.00209304786240138 0.00523951588335545 0.00434021730481321 1.80994408013311e-11
"V30" 0.000567245656995504 0.00176652021928078 0.00449879088674288 0.00646262593645483 0.0011459618809368
"V31" 0.000501387285302464 0.00202269824083478 0.0051296025464542 0.0053405158853362 0.000348986357169417
"V32" 0.000385385703063277 0.00195998149566433 0.00535150511740986 0.00500997411933523 0.000446584938999162
"V33" 0.0015816280952138 0.00401094567831303 0.00239980905465106 0.00309136108275172 0.00293452136822302
"V34" 0.00054467680689098 0.00205929314592704 0.00343291459221514 0.00596337520963842 0.00056669191513987
"V35" 0.000334931956588409 0.00229029397079284 0.00384093265207119 0.00522169751154104 0.000349691956547866
"V36" 0.00045365794007785 0.00185510694815661 0.00401807144390263 0.00548302338269819 0.000794340261471604
"V37" 0.000241195434861649 0.00174902091858117 0.00442865367534269 0.00534527922741227 0.000544906034296882
"V38" 0.00024544459457503 0.001563277442121 0.00403536496493983 0.00579784016321811 0.000499106642807069
"V39" 0.000541359863560262 0.00197346096913834 0.00375196146001144 0.0050781520092278 0.000528919744398557
"V40" 0.00399471162063079 0.0015395426452813 0.00352014861052207 0.00181759263273091 0.000324455089311891
"V41" 0.00384153773256514 0.00324669288936519 0.00136570187812978 0.00140393133002616 0.000289576527999253
