"1" "2" "3" "4" "5" "6" "7" "8" "9" "10"
"1" 0.471724066673229 0.0165678237890229 0.0824755892327288 2.23010382855003e-06 0.120337920714089 0.000190963693297423 0.120474479369471 0.101601228268965 0.0237777243346749 0.0628479738206932
"2" 0.352954440209955 0.000174205857348325 0.133584589484794 4.03173775185697e-06 0.26424545405771 2.6465827013553e-06 0.150201760683262 0.069503973535272 0.0229311783778473 0.00639771947335747
"3" 0.381780130849245 0.042162945065686 0.0894394755995576 2.37451762496801e-05 0.203535778134082 4.47232373386013e-06 0.109015567659287 0.0975170098162855 0.0334153199498065 0.0431055554260667
"4" 0.451867218571697 0.0691750711776344 0.0184915241978023 0.119828127112995 0.0595052059536312 0.18626340896591 6.98584606822205e-06 0.0171034547649324 0.0511587990512097 0.0266002043581206
"5" 0.561850193274113 2.301948573232e-05 0.0994314655935019 0.138716905071998 0.12316460627204 0.0704648249570312 2.77064789624228e-06 1.53984337113903e-06 0.00634381139090997 8.63463405295382e-07
"6" 0.424598882010046 0.116392122934592 0.208886568112081 4.95260311149143e-06 0.158707791790365 1.7924750035546e-06 6.40990455894307e-06 0.0913995467547102 1.50938472699307e-06 4.24030805334177e-07
"7" 0.320861925816239 1.20569975368647e-05 0.0832069294932863 0.025405652041813 0.375194517999069 0.0816782414799961 0.0359760687053944 2.56173963370308e-06 0.0248870414007023 0.0527750043263285
"8" 0.338551108715165 0.0889702231149369 0.0191421559006277 0.187830523596818 0.187804371622118 0.109122631912273 4.11739376077898e-06 0.0137895200257766 0.0257316346183988 0.0290537131001248
"9" 0.370180110436029 0.065632564086076 0.0423662649071949 4.93841621747396e-06 0.117468685432182 3.48903814178733e-05 0.0701824490561419 0.201468548073366 0.000225290067534659 0.132436259143841
"10" 0.418216567226806 0.0203017619963601 1.64040054963222e-05 0.125046639865453 0.150306833501038 0.0661457646511056 0.029995151942724 2.39197130998238e-06 0.0693142414441926 0.120654243395515
"11" 0.389622983132577 0.00448781204946596 0.0311612854784729 0.080293292818745 0.232839213204391 0.024132909870745 0.0738074093516182 0.00389858004425324 0.0308334769873136 0.128923037062418
"12" 0.448024983473192 1.47781706695123e-06 0.0330972840976723 0.12113265864414 0.0989501284725011 1.74928879762668e-06 0.0599783444036582 0.223204434725618 0.00212201126507688 0.0134869278122772
"13" 0.492562490810598 1.13076166801424e-05 0.0495955999276746 0.0875795773663159 0.0980168087634979 0.0664124940950196 4.03854170758358e-06 0.143113558269137 0.0221598005456897 0.0405443240636796
"14" 0.23223731572511 0.247571061335092 6.43066453204397e-06 0.111514847875161 2.09363501887328e-05 0.0186128795659025 2.20262741220419e-06 0.374810473078025 4.11500038739763e-06 0.0152197377781888
"15" 0.268718341173295 0.348744627543509 0.082761420511184 0.154324809076897 0.0111239075286114 0.00442281466692884 1.66765125904239e-06 0.109918072974002 0.0116350114661562 0.0083493274081571
"16" 0.401992715666827 0.0475873364011174 3.04768508630374e-06 0.0579748516907345 0.0824066287982264 0.246876733706869 1.26176983156093e-05 0.0784326021525062 0.0652795678825428 0.0194338983177746
"17" 0.459726551894202 9.45453549251606e-06 0.0085831489226057 0.0686812658736027 0.0345028482032309 0.171587485710825 0.0200734802634042 0.126325991108558 0.0323798980851216 0.0781298754029576
"18" 0.0626565141987279 0.0395066902145646 0.250673150152213 1.17810897844356e-06 0.113126658430039 1.79454706906747e-06 7.66112302473745e-07 0.0740144263139409 0.460017488291565 1.33363060017602e-06
"19" 0.0730306280944961 0.631955000959823 0.00864005343077793 2.76474004397248e-05 7.06930474606252e-06 0.012620282544542 5.81578664703732e-05 0.00282246971483011 0.142157225546766 0.128681465137109
"20" 0.0852642489583737 0.105987373882532 0.0629093107645212 8.50198010760988e-06 0.227131119060407 8.39099545675442e-07 0.0564417399036656 1.36221308620323e-05 0.462225559935293 1.76842846919022e-05
"21" 0.190906454167874 0.363704592248635 0.122032973023681 9.02219619242595e-07 0.205491745156131 1.06261264097234e-06 0.0334371249921241 0.00314061662063447 0.0514370589099563 0.0298474700487039
"22" 0.119499537064016 0.110610151494643 2.59233253936363e-06 0.0827961959610907 0.0531598630737679 0.04424531341475 0.0100120277148395 0.135419937739979 0.360244527450314 0.0840098537540611
"23" 0.111381500063197 9.58346895028527e-07 1.05342812164775e-06 3.32739166919821e-06 1.16264111424306e-06 0.0606975529190663 5.20126924985483e-06 0.182609165349451 0.587466288918414 0.0578337896728209
"24" 0.296045232937404 0.27741115843151 6.66651306869317e-06 0.0193691697732014 5.40184573012631e-06 0.187595315944726 0.0286795861285413 0.0627833661300165 0.0805295898198135 0.047574512475988
"25" 0.299867049573655 0.0653517489208788 2.02044287718699e-06 0.0320480565545888 0.129764200419821 0.191542615789339 0.0615144952431861 0.136628780478922 0.0496454117752641 0.0336356208014688
"26" 0.236039296631421 0.0524446392366292 1.32028481648679e-06 0.0602455813459672 0.0956456641945915 1.94002034274997e-06 0.175320301279887 0.18163143900391 0.156596032528529 0.0420737854739061
"27" 0.376315686052196 4.11130972693897e-05 0.0216043816479303 0.0450976051322753 0.171547455731314 1.65532641561721e-05 0.133066553816444 0.144664577725725 0.0498158978920234 0.0578301756406664
"28" 0.332379081537255 0.000128588720229683 2.6895980849048e-06 4.36535042010095e-06 0.191598756354678 0.0811766204579898 0.209848515520828 0.123214553578053 0.0254123950319851 0.0362344338504753
