"1" "2" "3" "4" "5"
"V1" 0.040053466445501 0.013810362337546 0.0320382225790919 0.0105602174128092 0.0122885947759555
"V2" 0.00445426005757519 0.0119476930537803 0.0118355268971189 0.00382578944777824 0.00468420777847051
"V3" 0.00243413842948357 0.0092394086772983 0.00507099201493361 0.0114842498758365 0.0030057961022954
"V4" 0.0213313874018891 0.00415528277751661 3.94797753877648e-11 1.74144089252797e-11 0.00555691877530727
"V5" 0.00681629254106556 0.000228291602248381 6.54250755805496e-09 0.00253314525622489 0.0342645961231157
"V6" 0.00722561555673167 0.0021378375774413 0.0070755425347561 0.00848230883355356 0.00481522064213162
"V7" 0.00442423743976975 0.00282338640325232 0.000180364832274842 2.24371569307335e-06 0.0332847436716252
"V8" 0.00299669382872397 0.00312156180807369 3.0157835686611e-08 0.00303297720368578 0.0297811575736004
"V9" 0.00198128379999829 0.00492217530343935 0.00889776089428614 0.00285646259302191 0.00466094881001933
"V10" 0.000906413824230658 0.00253730375796901 0.00108342219485573 0.00415199980785846 0.0212240019431341
"V11" 0.00369580861260316 0.00170925833401446 0.00616994749287143 0.00432360780356292 0.00838749135190761
"V12" 0.00899184260866121 0.0011454047403058 0.00516991487465884 0.00440169838450024 1.93348948017025e-09
"V13" 0.00293322889671441 0.00285757243460124 0.00621630109402583 0.00332122232760348 0.00720666706650893
"V14" 0.00255202905240552 0.00189908078869739 2.37484132799281e-10 0.00115683517889746 0.0225686627605319
"V15" 0.00539480121136601 0.00126254206716117 0.0045518087496331 0.00544776870534685 0.000875721959166665
"V16" 0.00227272086866494 0.00566126267496924 0.00449915679876128 0.00374849469374026 0.000670092147469204
"V17" 0.00326844872540829 0.00369342642467064 0.00208655660860572 0.00279813206138131 0.00377421460987024
"V18" 0.00313767949823319 0.000347356833290744 0.00244809201951446 0.0059157532613675 0.00273227031647898
"V19" 0.0033165901266374 6.72851292070498e-05 0.00248481043760959 0.00419882005997233 0.00430828430437401
"V20" 0.00691766175822525 0.00114724896014015 0.0016144765891351 7.07783606174746e-05 0.00438913007345736
