"1" "2" "3"
"V1" 0.0170938854545854 0.0122073796124914 0.026667062460198
"V2" 0.000284759892486373 0.0482864469230965 0.00416952286176504
"V3" 0.000439131280858066 0.0405646584788474 3.72712736066634e-09
"V4" 0.0162910611281485 0.0174810096310276 0.00300582356616582
"V5" 0.000431251051925388 0.0369295979468313 1.66332252841436e-10
"V6" 0.00144987076702825 0.0294137557257732 1.59138988963559e-08
"V7" 1.32381940041931e-06 0.0280294458001827 0.00443767513145143
"V8" 0.00791923198494719 0.00446311277812267 0.00776311662511974
"V9" 0.0032208870837512 0.00447029812372316 0.0146564696815136
"V10" 0.00607069593150532 0.00213099040946835 0.011758034782039
"V11" 0.00529254573080261 0.00321724299978699 0.00676049063070362
"V12" 0.00498498476132592 0.00378451090481776 0.0042611539108345
"V13" 0.00721458884673473 0.00167461932029111 0.00171696807344994
"V14" 0.00135077456356427 0.00696982755560301 0.00397342327860459
"V15" 0.000828885746734617 0.00880582600929101 1.18915775132374e-06
"V16" 0.00372017214687069 0.00272728928715831 0.00308912955929439
"V17" 0.00564164175221108 0.000792302297732595 0.00203406861433131
"V18" 0.00244169133351663 0.00203567915456377 0.00616414706385692
"V19" 7.79174479024304e-05 0.00830072351747321 0.000998277007115806
"V20" 0.00245457623154794 0.00185223849942788 0.00534236591088629
"V21" 0.00251108349897293 0.00328282852155258 0.00305399801428244
"V22" 0.00339358648748866 0.00270033148341858 0.00132616890392652
"V23" 0.00185890084147634 0.00364961946171862 0.00229958095115987
"V24" 0.00255595343880265 0.00201885307675171 0.00342244006013355
"V25" 0.00480127375476404 0.000555118212903095 0.00125646641318986
"V26" 0.00167349113222548 0.00350926419295481 0.00253215030666643
"V27" 0.00248330979077714 0.00147165438081422 0.00393969575657532
"V28" 5.92989087125115e-05 0.00656897911875634 0.000830601120955114
"V29" 0.00256903104510906 0.00143138287674356 0.00348094442842916
"V30" 0.00230990742601251 0.00103456188605362 0.00442354601975377
"V31" 0.00159517772235441 0.00308361025730597 0.00259378519944101
"V32" 0.00120377019155665 0.00308474110950735 0.00319328655477429
"V33" 0.00181322283946691 0.00176903572123881 0.00358415062318304
"V34" 0.00185021931330264 0.00167910465564287 0.00339042567337499
"V35" 0.00235765755343313 0.000985296848241761 0.0031786891043318
"V36" 0.000254596256145789 0.00370463069083382 0.00298704087908792
"V37" 0.00311993365204958 0.00171483692812498 0.000404616703517128
"V38" 1.17765922675559e-05 0.00520888631985291 0.00101636703699227
"V39" 0.000755957752322225 0.00266360069291967 0.00329186883601283
