"1" "2"
"V1" 0.0250971733840255 0.0593439495280677
"V2" 0.0207841552372205 0.0346804642211221
"V3" 0.0135274657245643 0.0384903363905308
"V4" 0.0120109103293277 0.0279699028862939
"V5" 0.0139232821035222 0.0214012523890486
"V6" 0.0107696996723404 0.0244204487931744
"V7" 0.0140072662580049 1.70931575937048e-11
"V8" 0.000553471864821582 0.0388056586265615
"V9" 0.00831011514405115 0.00122877933534266
"V10" 1.79650842830731e-06 0.0251111232205467
"V11" 0.00590066119189793 0.00464307573203586
"V12" 1.50481804400583e-05 0.0211165986869758
"V13" 0.00556523442818684 0.000957209478980893
"V14" 3.95884480104928e-05 0.0190917219176865
"V15" 0.00504023686940228 0.00148526814799564
"V16" 0.00498195316660979 1.85034919963012e-05
"V17" 0.0025708666721407 0.00639439632083006
"V18" 0.00386089516924871 0.00146704103273557
"V19" 7.37557342411067e-07 0.012774121129498
"V20" 0.000876140650572088 0.00989303211042365
"V21" 0.00256313426205579 0.00400702049904261
"V22" 0.00280923963873149 0.00292966189143846
"V23" 0.00300387648324609 0.00180909080406602
"V24" 0.00312753229915646 0.000981603202164078
"V25" 0.00272886604420713 0.00164032120530374
"V26" 0.00227547321922939 0.00312807987294168
"V27" 0.00247499877724184 0.00194054407541845
"V28" 0.00125244352732689 0.00583060713308074
"V29" 0.00259568853386226 0.00125199216293715
"V30" 0.00282114289771382 0.00046934557871481
"V31" 4.39771355173778e-06 0.0095589956278177
"V32" 0.00272005965545807 0.00029610146533225
"V33" 0.00160641652192579 0.00387390626051622
"V34" 0.00261807260567965 0.000497055948312518
"V35" 0.00078154687844754 0.00649306965894445
"V36" 0.00163916173564808 0.00362451917528508
"V37" 7.16687890111093e-05 0.0087437544383659
"V38" 0.00144989639466972 0.00411227083804793
"V39" 0.00111749682943307 0.00518835099067988
"V40" 0.00115984671541134 0.00493265543837781
"V41" 0.00239941773300482 0.000653938258909938
"V42" 0.000447066276263855 0.00683658326896278
"V43" 0.00237384891475688 0.000498188582323093
"V44" 1.17827514414548e-06 0.0079566060549144
"V45" 0.00229212640840327 0.000423696484138629
"V46" 0.00219965998073214 0.000582930416361969
