"1" "2"
"V1" 0.0159232170581782 0.0193091890577285
"V2" 0.0347418970082433 4.95692312021796e-09
"V3" 0.0277850802298281 1.35650303687147e-08
"V4" 0.012865432256186 0.0145192955933634
"V5" 0.0253220142240631 3.38539058047256e-08
"V6" 0.0211110740535978 3.57050445123634e-07
"V7" 0.0209323368426827 2.39480042405643e-10
"V8" 0.00514782275194385 0.00829398275367711
"V9" 0.0081544902956942 0.00428669689547403
"V10" 0.00481614030109229 0.00724194700450988
"V11" 0.00404807804105908 0.0058052268129415
"V12" 0.00386792724488911 0.00496567018677688
"V13" 0.00145248246002911 0.00675610106451436
"V14" 0.00649874139496035 0.00117214929605756
"V15" 0.00660242974528836 5.61824238898895e-05
"V16" 0.00282108972204709 0.00366391810576123
"V17" 0.000881465915977609 0.00550331311852243
"V18" 0.00317628428303891 0.00311855893223908
"V19" 0.00612329967054135 1.1477255232136e-08
"V20" 0.00292587955104834 0.00288177226603829
"V21" 0.00322537422085525 0.00256306357332992
"V22" 0.00223639495398313 0.00314911944663722
"V23" 0.00334242016501428 0.00178130325852538
"V24" 0.00240067659132853 0.0027413594717789
"V25" 0.000557741650177966 0.00458010709252892
"V26" 0.00334459221195982 0.00162699676424343
"V27" 0.00224794821625291 0.00269334214078289
"V28" 0.00486201489280641 1.17808566576063e-08
"V29" 0.00192298748270488 0.00286230295406296
"V30" 0.00193416695071486 0.00278316011670884
"V31" 0.00303376434828577 0.00161072622133933
"V32" 0.00329655699816373 0.00127623883144115
"V33" 0.00239421987107377 0.00200123754008053
"V34" 0.00224761374725387 0.0020324267648956
"V35" 0.00154536001109361 0.00261701432681772
"V36" 0.00405422368045985 6.25445572805012e-06
"V37" 0.00124057783718957 0.00282477130941978
"V38" 0.00398579349795918 1.24952998348974e-08
"V39" 0.0030984067349234 0.000842230753226973
"V40" 0.00391089569502619 4.51283635035508e-07
"V41" 0.00204427624958589 0.00185748030516515
"V42" 0.00130958402211262 0.00257912983561982
"V43" 0.00082072900094858 0.00301756950420797
"V44" 0.00120132876128446 0.00259281580679939
"V45" 0.00235106787872517 0.00141342094284013
"V46" 0.00190240838497767 0.00185052870196467
"V47" 0.00301101336274567 0.000620661893408158
"V48" 0.000173064788235121 0.00346298636372246
"V49" 0.000964553790974545 0.0026241885589419
"V50" 0.00107211971244961 0.00249817500670591
"V51" 0.00339698372840643 7.69882579984033e-08
"V52" 0.000377402799092752 0.0030568592002687
"V53" 0.00229665930570837 0.00105217903424206
"V54" 0.00134561763055492 0.00201502378050515
"V55" 0.00236664481260094 0.000950556619957403
"V56" 0.00150595333874548 0.00178958627964698
"V57" 0.00100932537850391 0.00225121402857898
"V58" 0.0022626102898043 0.000966643734389916
"V59" 0.00175799427841773 0.00146110010122134
"V60" 0.00265718605693733 0.000537663241609362
"V61" 0.000708456973518293 0.0025190845776671
"V62" 0.00234846262810443 0.000798994371253365
"V63" 0.002350883606021 0.000643806876492147
"V64" 0.00126351417434748 0.00175058809053337
"V65" 0.00108242445294427 0.00192410249110933
"V66" 0.00137901477752033 0.00159729090667399
"V67" 0.00155158981863238 0.00141367443296091
"V68" 0.00139159318334817 0.00157489381970315
"V69" 0.00109659106196752 0.00185547249234377
"V70" 0.00100864127112336 0.00192932367058488
"V71" 0.000627632457613531 0.00228332416561118
"V72" 0.00212145410159408 0.000751862145393773
"V73" 0.00163685226531294 0.00118863385323645
"V74" 0.00146120785658121 0.0013655493383587
"V75" 0.00276933975004199 2.13183043941552e-05
"V76" 0.000862009804056107 0.00196160801783252
"V77" 0.00181508112480223 0.000964070362660175
"V78" 0.00147422425575483 0.00130394389967884
"V79" 0.00243436063029332 0.000309747625662255
"V80" 0.00142659159439761 0.001322485201653
"V81" 0.000402125760397642 0.00236394661441754
"V82" 0.000449378728007423 0.00230572431185856
"V83" 0.000244821079438784 0.00250034209915973
"V84" 0.00182506308287117 0.000876165239408913
"V85" 0.000855581527246522 0.00186335418238812
"V86" 0.00174106718857791 0.000946950039849044
"V87" 7.41570131533193e-05 0.00265354828091709
"V88" 0.000852400165957711 0.00184252190267265
"V89" 0.00093754537271664 0.00174253058111194
"V90" 0.00153928522100461 0.00111939372293489
